uuid,titre,nb_postes,statut,rome_code,date_debut,ville,type_contrat,nb_jours_contrat,nb_mois_contrat,nb_annees_contrat,diplome_obligatoire,niveau_etude,region_sud,region_nord,region_ile,created_at,updated_at,diplome,description,telephone,email,source,source_id,employer_id,ridet,designation,forme_juridique,enseigne,ville_physique,adresse_physique,rome_code_v3
202604236350,Ouvrier polyvalent / Ouvriére polyvalente d'entretien des bétiments,1,ACTIVE,I1203,,YATE,CDD,15,0,0,false,3,true,false,false,2026-04-24 10:45:44+11:00,2026-04-24 10:45:44+11:00,,,,,,,307b718d-0746-4879-a5ca-7a1e64b2b06c,1037795001,MGN SERVICES,SOCIETE A RESPONSABILITE LIMITEE (SARL),MGN SERVICES,YATE,Goro Usine de VALE Base vie,
202604230253,Assistant administratif et commercial / Assistante administrative et commerciale,1,ACTIVE,D1401,2026-04-24 10:23:14+11:00,NOUMEA,CDI,0,0,0,true,5,true,true,true,2026-04-24 10:23:04+11:00,2026-04-24 10:23:04+11:00,,,,,,,8b3fcdd5-0056-46c9-8747-43568a9c6ed9,0316240001,AGENCE DE BUREAUTIQUE  ET D'INFORMATIQUE,SOCIETE A RESPONSABILITE LIMITEE (SARL),AGENCE DE BUREAUTIQUE  ET D'INFORMATIQUE,NOUMEA,4 route de l'Anse-Vata Quartier Latin,
20260423541b,Secrétaire commercial / Secrétaire commerciale,1,ACTIVE,D1401,2026-04-06 00:00:00+11:00,NOUMEA,CDI,0,0,0,false,5,true,true,true,2026-04-24 10:21:27+11:00,2026-04-24 10:21:27+11:00,,,,,,,8b3fcdd5-0056-46c9-8747-43568a9c6ed9,0316240001,AGENCE DE BUREAUTIQUE  ET D'INFORMATIQUE,SOCIETE A RESPONSABILITE LIMITEE (SARL),AGENCE DE BUREAUTIQUE  ET D'INFORMATIQUE,NOUMEA,4 route de l'Anse-Vata Quartier Latin,
202604237504,Commercial / Commerciale,1,ACTIVE,D1410,2026-05-04 00:00:00+11:00,NOUMEA,CDI,0,0,0,false,SANS_DIPLOME,true,true,true,2026-04-24 09:27:16+11:00,2026-04-24 09:27:16+11:00,,"STE LEADER RECRUTE POUR LE LANCEMENT DE NOUVEAUX PRODUITS 
SUR TOUT LE TERRITOIRE COMMERCIAUX H/F 
REMUNERATION ATTRACTIVE 
GRANDE LIBERTE D'ACTION 
FORMATION ASSUREE ! 
VEHICULE INDISPENSABLE",,,,,d9179c9b-fe43-446f-813b-d39f4b92e185,0391383001,DIFFUSION PEDAGOGIQUE CALEDONIENNE,SOCIETE A RESPONSABILITE LIMITEE (SARL),DIFFUSION PEDAGOGIQUE CALEDONIENNE,NOUMEA,90 Bis avenue du Général de Gaulle Orphelinat,
20260423ba0c,Dessinateur / Dessinatrice en chaudronnerie,1,ACTIVE,H1203,2026-04-27 00:00:00+11:00,,CDD,0,0,0,false,5,false,false,false,2026-04-24 08:03:26+11:00,2026-04-24 08:03:26+11:00,,,,,,,51d98a0b-262d-48c2-aa23-86de487b2710,0746636001,SOCIETE DES ATELIERS DE MECANIQUE ET DE CHAUDRONNERIE,SOCIETE A RESPONSABILITE LIMITEE (SARL),SOCIETE DES ATELIERS DE MECANIQUE ET DE CHAUDRONNERIE,NOUMEA,15-17 rue Auer Zone Industrielle de Ducos Lot 348 zone industrielle de ducos,
20260423baea,Mandataire de justice,1,ACTIVE,K1901,2026-06-01 00:00:00+11:00,NOUMEA,CDD,0,0,0,true,6,true,false,false,2026-04-24 07:54:45+11:00,2026-04-24 07:54:45+11:00,MJPM et Educateur Spécialisé,"## Mon offre d'emploi

Recherche MJPM diplomé, de formation initiale Educateur Spécialisé. 
Poste en CDD évolutif
candidature à transmettre par mail à: m.paron@chs.nc",,,,,3e3be205-c714-48d0-a567-f1190b50bddc,0870337001,ASSOCIATION DE COOPERATION SOCIALE ET MEDICO-SOCIALE DU CENTRE HOSPITALIER SPECIALISE ALBERT BOUSQUET,ASSOCIATION LOI 1901 OU ASSIMILE,ASSOCIATION DE COOPERATION SOCIALE ET MEDICO-SOCIALE DU CENTRE HOSPITALIER SPECIALISE ALBERT BOUSQUET,NOUMEA,42 rue Eschembrenner Ile Nou,
202604238f6c,Gestionnaire d'immeubles,1,ACTIVE,C1501,2026-06-01 00:00:00+11:00,NOUMEA,CDI,0,0,0,true,5,true,false,false,2026-04-24 06:59:12+11:00,2026-04-24 06:59:12+11:00,BTS ou équivalent,"GESTIONNAIRE DE COPROPRIETE

Nous recherchons un/une gestionnaire de copropriétés dont la mission consistera notamment :

* Gestion et visite des résidences
* Suivi de l'entretien technique des résidences
* Mise en place et suivi des travaux
* Déclaration et suivi des dossiers ""sinistres""
* Négociation des contrats avec les prestataires
* Relation avec les Conseils syndicaux et les copropriétaires
* Préparation des ordres du jours en vue des assemblées générales
* Préparation des convocations d'assemblées générales
* Animation des assemblées générales
* Rédaction des procès-verbaux à l'issue des assemblées générales

Les qualités recherchées sont les suivantes :

* Organisation et rigueur dans le travail
* Application des méthodes et process de l'entreprise
* Aptitude à la communication et à l'animation des réunions (Assemblées générales et Conseils syndicaux)
* Bonne qualité rédactionnelle (orthographe)
* Résistance à la pression et au stress
* Connaissance du métier de syndic
* Maîtrise du logiciel professionnel Crypto

Titulaire du Permis B indispensable",,,,,b6f1d03c-b114-4973-ad58-4f00b05a1356,1369362001,GAUTIER IMMOBILIER,SOCIETE A RESPONSABILITE LIMITEE (SARL),GAUTIER IMMOBILIER,NOUMEA,142 rue Auguste Bénébig Magenta IMMEUBLE RENAISSANCE,
202604230796,Agent / Agente immobilier,1,ACTIVE,C1504,,,CDI,0,0,0,false,5,true,false,false,2026-04-24 06:50:01+11:00,2026-04-24 06:50:01+11:00,BTS Professions immobilières,"## Mon offre d'emploi

Recherche agent technique location chargé de la gestion technique des appartement en portefeuille ainsi que des états des lieux.",,,,,b20871e5-0aa3-4d9a-9775-19d5a04a262a,1169234001,ISIS GESTION,SOCIETE A RESPONSABILITE LIMITEE (SARL),ISIS GESTION,NOUMEA,24 bis rue Dame Lechanteur Orphelinat,
20260423827c,Vendeur / Vendeuse en vins et spiritueux,1,ACTIVE,D1106,2026-04-28 00:00:00+11:00,NOUMEA,CDD,0,3,0,true,,false,false,false,2026-04-23 15:56:27+11:00,2026-04-23 15:56:27+11:00,BAC pro Hôtellerie - mention complémentaire sommellerie,"## Vendeur spécialisé en cave

## **A propos du poste**
Nous recherchons un ou une caviste passionné(e) et dynamique(que) pour rejoindre notre équipe. En tant que caviste ou caviste, vous serez responsable de conseiller nos clients sur notre sélection de vins, spiritueux et autres produits, tout en assurant la gestion quotidienne de la boutique. Vous aurez l’opportunité de partager votre expertise dans un environnement convivial et stimulant, où la qualité du service client est primordiale.

## **Responsabilités**

- Accueillir et conseiller les clients en leur proposant des produits adaptés à leurs goûts et besoins
- Gérer le stock de vins, spiritueux et autres produits, en assurant leur rangement et leur rotation optimale
- Effectuer le réapprovisionnement des rayons et veiller à la présentation attractive des produits
- Gérer les opérations de caisse, y compris le traitement des paiements et le rendu monnaie
- Maintenir la propreté et l’organisation de la boutique pour offrir un espace accueillant
- Participer à la mise en valeur des produits par des conseils en dégustation ou des animations commerciales
- Assurer une bonne communication avec l’équipe pour garantir un service fluide et efficace

## **Profil recherché**

- Maîtrise de l’anglais recommandée pour échanger avec une clientèle internationale
- Expérience en vente au détail ou dans le secteur vinicole ou spiritueux recommandée
- Excellentes compétences en service client
- Capacité à gérer le stock efficacement et à manipuler la caisse avec rigueur
- Organisation et sens du détail pour assurer une présentation soignée des produits
- Connaissance du secteur vinicole ou spiritueux obligatoire et passion requise
- Autonomie, dynamisme et sens du relationnel

Si vous souhaitez évoluer dans un environnement où votre expertise sera valorisée tout en offrant un service exceptionnel à nos clients, n’hésitez pas à postuler par mail à direction@terredevignes.nc",,,,,c140b2c2-0913-452a-9c08-f579ed99f4d8,1558642001,TERRE DE VIGNES,SOCIETE A RESPONSABILITE LIMITEE (SARL),TERRE DE VIGNES,NOUMEA,113 route de l'Anse-Vata Anse Vata,
2026042383a5,Cariste d'entrepét,1,ACTIVE,N1101,2026-04-23 00:00:00+11:00,,CDD,0,3,0,false,,false,false,false,2026-04-23 15:37:52+11:00,2026-04-23 15:37:52+11:00,,Merci d'envoyer vos canditatures à resp.exploitation@frigodom.nc.,,,,,55855c7f-b5e8-4b94-a30e-431b0548e9de,1295484001,FRIGODOM NC,SOCIETE A RESPONSABILITE LIMITEE (SARL),FRIGODOM NC,PAITA,Lots 24 et 513 allée du Palladium ZIPAD Lot Domaine Paddon,
20260423fa0c,Secrétaire généraliste,1,ACTIVE,M1607,2026-05-11 00:00:00+11:00,NOUMEA,CDI,0,0,0,false,5,false,false,false,2026-04-23 14:45:41+11:00,2026-04-23 14:45:41+11:00,,"## Mon offre d'emploi

Le poste à pourvoir est à mi-temps, du lundi au vendredi de 8h à 12h.
Une expérience minimale dans le domaine juridique est souhaitée.
Merci d'envoyer votre CV et une lettre de motivation à l'adresse suivante : vlucas@avocatlucas.nc",,,,,b43a8b2b-23d4-466b-99ca-47d27476d412,1383413001,SELARL D'AVOCAT VALERIE LUCAS,SOCIETE D'EXERCICE LIBERAL A RESPONSABILITE LIMITEE (SELARL),SELARL D'AVOCAT VALERIE LUCAS,NOUMEA,10 route du Vélodrome Orphelinat,
202604222023,Educateur familial / Educatrice familiale,1,ACTIVE,K1314,2026-04-27 00:00:00+11:00,OUVEA,CDD,0,0,1,true,6,false,false,false,2026-04-23 10:57:05+11:00,2026-04-23 10:57:05+11:00,EDUCATEUR SPECIALISE,"L'ASSOCIATION POUR LA PROTECTION DE L'ENFANCE, DE LA JEUNESSE ET DES ADULTES EN DIFFICULTE EN NOUVELLE-CALEDONIE

Recrute

1 TRAVAILLEUR SOCIAL (H/F) ayant un diplôme d'état : Educateur spécialisé, sur le secteur d'Ouvéa - CDD 1 AN
Poste à pourvoir de suite

Le profil du poste est le suivant :

La mise en oeuvre des mesures d'action éducative en milieu ouvert, administratives et judiciaires.

Le candidat devra être titulaire du permis de conduire.

Les candidatures doivent être adressées à :
APEJ - 11, rue des frères Vautrin 
1ère Vallée du Tir - 98800 NOUMEA
ou accueil@apej.nc",,,,,6c10a695-4e5b-46c8-abd5-1e88f00ac0f1,0158055001,"ASSOCIATION POUR LA PROTECTION DE L'ENFANCE, DE LA JEUNESSE ET DES ADULTES EN DIFFICULTE EN N.C",ASSOCIATION LOI 1901 OU ASSIMILE,"ASSOCIATION POUR LA PROTECTION DE L'ENFANCE, DE LA JEUNESSE ET DES ADULTES EN DIFFICULTE EN N.C",NOUMEA,11 rue des Frères Vautrin Vallée du tir,
20260422ff6b,Commercial / Commerciale,1,ACTIVE,D1410,2026-06-01 00:00:00+11:00,NOUMEA,CDD,0,6,0,true,7,true,false,false,2026-04-23 10:46:52+11:00,2026-04-23 10:46:52+11:00,,"## Chef de projet / Responsable commercial B2B

**Rejoignez une aventure locale qui bouge !**

Need Eat est une équipe jeune et ultra dynamique de 7 personnes qui se positionne comme un acteur innovant de la tech en Nouvelle-Calédonie. L’efficacité et l’autonomie sont au cœur de notre culture.

Si vous êtes dynamique, que vous avez l'envie d'apprendre et le goût du terrain, vous êtes probablement déjà un peu des nôtres.

Chez Need Eat, nous accompagnons les restaurants et commerces locaux dans leur
développement grâce à notre plateforme de livraison. Et pour accélérer notre croissance, nous recherchons un responsable commercial motivé, curieux et rigoureux.

**Votre mission**

Vous êtes au cœur de la relation avec nos partenaires. Votre rôle : les accompagner au
quotidien, les aider à performer et participer activement au développement de Need Eat en prospectant de nouveaux partenaires.

**Accompagner nos partenaires**

• Répondre aux demandes des restaurants (email & téléphone)
• Mettre à jour leurs menus, horaires et visuels
• Vérifier la qualité et la cohérence de leur boutique en ligne
• Identifier les problèmes et proposer des solutions

**Développer le réseau**

• Identifier de nouveaux restaurants et commerces à intégrer
• Organiser des rendez-vous pour leur présenter Need Eat
• Gérer l’intégration et le lancement des nouveaux partenaires

**Améliorer en continu**

• Repérer les problématiques récurrentes
• Proposer des idées pour améliorer les process
• Contribuer à améliorer l’expérience des restaurants et commerces

**Travailler en équipe**

• Collaborer étroitement avec la responsable commerciale
• Participer aux points hebdomadaires
• Mettre à jour les outils de suivi

**Le profil que nous rechercherons**

• Maîtrise l’expression orale comme écrite
• Organisé(e), rigoureux(se), autonome
• Bon relationnel et sens du service
• Appétence avec les outils digitaux
• Formation en commerce, gestion, communication ou équivalent
• Une première expérience en relation client ou commerce est un plus

Mais surtout : quelqu’un de motivé, proactif et qui aime le contact humain

**Pourquoi nous rejoindre ?**

• Un poste polyvalent et formateur
• Une montée en compétences rapide en commercial et relation client
• Un rôle avec un impact direct sur les partenaires locaux
• Une proximité avec la direction et une vraie autonomie
• Une entreprise à taille humaine, en lien avec l’écosystème local

**Procédure de recrutement**

• Candidature uniquement via ce [lien](https://needeat.notion.site/20014f48cc0981629651d8489622665e)
Les autres candidatures ne seront pas étudiées.",,,,,15006cf8-d80c-4208-b5c1-5fc19828d812,1457746001,NEED EAT,SOCIETE A RESPONSABILITE LIMITEE (SARL),NEED EAT,NOUMEA,11 RUE GEORGES BAUDOUX Artillerie RESIDENCE NORWICH,
20260422deb0,Agent / Agente de sécurité,1,ACTIVE,K2503,2026-04-20 00:00:00+11:00,,CDI,0,0,0,false,,true,false,false,2026-04-23 10:46:03+11:00,2026-04-23 10:46:03+11:00,ASPQ,"## Mon offre d'emploi

EMPLOI SUR NOUMEA OU GRAND NOUMEA",,,,,19df509d-b6e1-4a64-8207-cefc7b6ea876,1648716001,SARL RGS,SOCIETE A RESPONSABILITE LIMITEE (SARL),SARL RGS,DUMBEA,35 rue de la Seine,
202604220e70,Agent déclarant / Agente déclarante en douane,1,ACTIVE,N1203,2026-04-23 10:46:23+11:00,NOUMEA,CDI,0,0,0,false,5,true,false,false,2026-04-23 10:45:28+11:00,2026-04-23 10:45:28+11:00,BTS,,,,,,c0fd2b24-d808-4eda-a0f7-f0784ecc89de,0162727001,TRANSIT TRANSPORT INTERNATIONAL,SA A CONSEIL D'ADMINISTRATION (S.A.I.),TRANSIT TRANSPORT INTERNATIONAL,NOUMEA,8 rue du Commandant Alexandre Babo Centre Ville Zone des transitaires - Port autonome,
20260422e8b5,Conducteur / Conductrice de travaux,1,ACTIVE,F1201,2026-04-23 09:28:28+11:00,NOUMEA,CDI,0,0,0,false,5,false,false,false,2026-04-23 09:28:16+11:00,2026-04-23 09:28:16+11:00,,,,,,,10946cce-b328-4ab4-971a-bc93a73f02d1,0418582001,ÂBORO CONSULTING,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),ÂBORO CONSULTING,NOUMEA,24 avenue du Maréchal Foch Centre Ville,
202604228583,Responsable construction,1,ACTIVE,F1202,2026-04-23 09:04:09+11:00,NOUMEA,CDI,0,0,0,false,7,false,false,false,2026-04-23 08:58:14+11:00,2026-04-23 08:58:14+11:00,,,,,,,10946cce-b328-4ab4-971a-bc93a73f02d1,0418582001,ÂBORO CONSULTING,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),ÂBORO CONSULTING,NOUMEA,24 avenue du Maréchal Foch Centre Ville,
202604229c11,Conducteur / Conductrice de travaux du BTP,1,ACTIVE,F1201,2026-04-23 08:26:31+11:00,NOUMEA,CDI,0,0,0,false,4,false,false,false,2026-04-23 08:26:03+11:00,2026-04-23 08:26:03+11:00,,,,,,,10946cce-b328-4ab4-971a-bc93a73f02d1,0418582001,ÂBORO CONSULTING,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),ÂBORO CONSULTING,NOUMEA,24 avenue du Maréchal Foch Centre Ville,
202604228023,Contréleur / Contréleuse de gestion commerciale,1,ACTIVE,M1204,2026-04-23 07:55:30+11:00,NOUMEA,CDI,0,0,0,false,6,false,false,false,2026-04-23 07:50:26+11:00,2026-04-23 07:50:26+11:00,,,,,,,10946cce-b328-4ab4-971a-bc93a73f02d1,0418582001,ÂBORO CONSULTING,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),ÂBORO CONSULTING,NOUMEA,24 avenue du Maréchal Foch Centre Ville,
20260422b911,Comptable d'entreprise,1,ACTIVE,M1203,2026-05-04 00:00:00+11:00,NOUMEA,CDI,0,0,0,true,5,false,false,false,2026-04-23 06:12:03+11:00,2026-04-23 06:12:03+11:00,"Comptabilité, Gestion, Finances","Poste à pourvoir rapidement,
Les candidatures ne correspondant pas aux critères du poste ne seront pas étudiées.",,,,,3c67d658-32b4-4336-94d8-6bc686272d3e,0668806001,GROUPE INTERMED,GROUPEMENT D'INTERET ECONOMIQUE (GIE),GROUPE INTERMED,NOUMEA,17 bis rue Georges Claude Zone Industrielle de Ducos,
202604228b53,Responsable méthodes logistique,1,ACTIVE,N1301,2026-04-22 16:35:35+11:00,NOUMEA,CDI,0,0,0,false,5,false,false,false,2026-04-22 16:35:16+11:00,2026-04-22 16:35:16+11:00,,,,,,,10946cce-b328-4ab4-971a-bc93a73f02d1,0418582001,ÂBORO CONSULTING,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),ÂBORO CONSULTING,NOUMEA,24 avenue du Maréchal Foch Centre Ville,
20260422019c,Technico-commercial / Technico-commerciale grands comptes,1,ACTIVE,D1407,2026-04-22 16:15:40+11:00,NOUMEA,CDI,0,0,0,false,5,false,false,false,2026-04-22 16:13:44+11:00,2026-04-22 16:13:44+11:00,,,,,,,10946cce-b328-4ab4-971a-bc93a73f02d1,0418582001,ÂBORO CONSULTING,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),ÂBORO CONSULTING,NOUMEA,24 avenue du Maréchal Foch Centre Ville,
202604220020,Customer Relationship Manager (CRM),1,ACTIVE,M1704,2026-04-22 15:13:39+11:00,NOUMEA,CDI,0,0,0,false,5,false,false,false,2026-04-22 15:10:21+11:00,2026-04-22 15:10:21+11:00,,,,,,,10946cce-b328-4ab4-971a-bc93a73f02d1,0418582001,ÂBORO CONSULTING,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),ÂBORO CONSULTING,NOUMEA,24 avenue du Maréchal Foch Centre Ville,
202604228a52,Héte / Hétesse d'accueil,1,ACTIVE,M1601,2026-04-27 00:00:00+11:00,NOUMEA,CDI,0,0,0,false,4,true,false,false,2026-04-22 15:05:49+11:00,2026-04-22 15:05:49+11:00,,"Accueil clientèle 
Cibler les besoins et attentes de la clientèle 
Dynamique

Expérience dans le milieu indispensable",,,,,ae663151-6479-4e7a-8e8f-af75ff66c711,0699090001,ALMAGYM,SOCIETE A RESPONSABILITE LIMITEE (SARL),ALMAGYM,NOUMEA,33 bis rue de l'Alma Centre Ville Galerie Almatrium,
20260422d9db,Pharmacien / Pharmacienne en officine,1,ACTIVE,J1202,2026-05-26 00:00:00+11:00,,CDD,0,0,0,true,6,true,false,false,2026-04-22 14:53:05+11:00,2026-04-22 14:53:05+11:00,docteur en pharmacie,,,,,,6851b3f8-74ae-40a8-aba5-0db783f0fbe3,0458182001,PHARMACIE DU MALL,SOCIETE D'EXERCICE LIBERAL PAR ACTION SIMPLIFIEE (SELAS),PHARMACIE DU MALL,DUMBEA,Lot 1 KOUCKWETA  Galerie commerciale DUMBEA MALL,
20260422068c,Développeur / Développeuse full-stack,1,ACTIVE,M1855,2026-04-22 14:34:49+11:00,NOUMEA,CDI,0,0,0,false,7,false,false,false,2026-04-22 14:30:39+11:00,2026-04-22 14:30:39+11:00,,,,,,,10946cce-b328-4ab4-971a-bc93a73f02d1,0418582001,ÂBORO CONSULTING,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),ÂBORO CONSULTING,NOUMEA,24 avenue du Maréchal Foch Centre Ville,
202604220116,Directeur / Directrice de supermarché,1,ACTIVE,D1504,2026-04-22 14:07:45+11:00,NOUMEA,CDI,0,0,0,false,7,false,false,false,2026-04-22 14:04:33+11:00,2026-04-22 14:04:33+11:00,,,,,,,10946cce-b328-4ab4-971a-bc93a73f02d1,0418582001,ÂBORO CONSULTING,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),ÂBORO CONSULTING,NOUMEA,24 avenue du Maréchal Foch Centre Ville,
20260422e19a,Commercial / Commerciale,1,ACTIVE,D1410,2026-05-01 00:00:00+11:00,NOUMEA,CDD,0,3,0,true,5,true,false,false,2026-04-22 12:13:36+11:00,2026-04-22 12:13:36+11:00,,,,,,,5baed47c-0f9b-4c7a-aca2-2e197d9753ef,0937334001,SOCIETE DE DISTRIBUTION DU BATIMENT,SOCIETE A RESPONSABILITE LIMITEE (SARL),SOCIETE DE DISTRIBUTION DU BATIMENT,NOUMEA,51 rue Auer Zone Industrielle de Ducos,
